"Rule","Consequent","Support","Confidence","Lift","MissedBaskets","AvgPrice","AvgQty","ExpectedUplift","PotentialRevenue"
"{GARDENERS KNEELING PAD CUP OF TEA} => {GARDENERS KNEELING PAD KEEP CALM}","GARDENERS KNEELING PAD KEEP CALM",0.02988,0.721,14.45,211,1.94404605263158,9.4594298245614,152,2797.62
"{REGENCY TEA PLATE ROSES} => {REGENCY TEA PLATE PINK}","REGENCY TEA PLATE PINK",0.01472,0.606,36.3,175,2.06783606557377,12.6590163934426,106,2776.05
"{BOX OF 6 MINI 50'S CRACKERS} => {BOX OF 6 MINI VINTAGE CRACKERS}","BOX OF 6 MINI VINTAGE CRACKERS",0.01023,0.465,22.61,215,2.74566489361702,10.0664893617021,100,2763.23
"{SET OF 12 FAIRY CAKE BAKING CASES} => {SET OF 6 TEA TIME BAKING CASES}","SET OF 6 TEA TIME BAKING CASES",0.01417,0.471,22.82,291,1.52787798408488,13.1564986737401,137,2755.14
"{60 TEATIME FAIRY CAKE CASES} => {72 SWEETHEART FAIRY CAKE CASES}","72 SWEETHEART FAIRY CAKE CASES",0.01516,0.335,9.94,551,0.688471544715447,21.5626016260163,185,2740.21
"{PINK HAPPY BIRTHDAY BUNTING} => {BLUE HAPPY BIRTHDAY BUNTING}","BLUE HAPPY BIRTHDAY BUNTING",0.01434,0.653,30.77,139,5.86685567010309,5.12371134020619,91,2728.46
"{SWEETHEART CERAMIC TRINKET BOX} => {STRAWBERRY CERAMIC TRINKET BOX}","STRAWBERRY CERAMIC TRINKET BOX",0.01828,0.656,14.52,175,1.6821186440678,13.9624697336562,115,2696.25
"{SMALL WHITE HEART OF WICKER} => {LARGE WHITE HEART OF WICKER}","LARGE WHITE HEART OF WICKER",0.01631,0.474,15.43,331,3.12358288770053,5.39750445632799,157,2645.16
"{RED DINER WALL CLOCK} => {BLUE DINER WALL CLOCK}","BLUE DINER WALL CLOCK",0.0104,0.413,20.74,270,9.04527472527472,2.61538461538462,112,2637.98
"{BAKING SET SPACEBOY DESIGN} => {BAKING SET 9 PIECE RETROSPOT}","BAKING SET 9 PIECE RETROSPOT",0.01828,0.721,14.17,129,5.35661290322581,5.26236559139785,93,2621.78
"{LUNCH BOX WITH CUTLERY RETROSPOT} => {STRAWBERRY LUNCH BOX WITH CUTLERY}","STRAWBERRY LUNCH BOX WITH CUTLERY",0.01193,0.452,14.45,264,3.13536713286713,6.83916083916084,119,2558.78
"{HANGING HEART ZINC T-LIGHT HOLDER} => {SINGLE HEART ZINC T-LIGHT HOLDER}","SINGLE HEART ZINC T-LIGHT HOLDER",0.01532,0.464,16.77,323,1.38422924901186,12.2588932806324,150,2543.2
"{REGENCY TEA PLATE ROSES} => {REGENCY TEA PLATE GREEN}","REGENCY TEA PLATE GREEN",0.01746,0.718,34.55,125,2.13326315789474,12.9184210526316,90,2473.37
"{PLASTERS IN TIN WOODLAND ANIMALS} => {PLASTERS IN TIN VINTAGE PAISLEY}","PLASTERS IN TIN VINTAGE PAISLEY",0.01286,0.334,10.78,469,1.90159010600707,8.29505300353357,157,2470.9
"{SET OF 3 HEART COOKIE CUTTERS} => {SET OF 3 BUTTERFLY COOKIE CUTTERS}","SET OF 3 BUTTERFLY COOKIE CUTTERS",0.01702,0.455,12.08,373,1.71933139534884,8.35755813953488,170,2438.7
"{SCANDINAVIAN REDS RIBBONS} => {6 RIBBONS RUSTIC CHARM}","6 RIBBONS RUSTIC CHARM",0.01188,0.481,9.21,234,2.21910994764398,9.55811518324607,113,2387.33
"{STRAWBERRY LUNCH BOX WITH CUTLERY} => {SKULL LUNCH BOX WITH CUTLERY}","SKULL LUNCH BOX WITH CUTLERY",0.01237,0.395,17.52,346,3.38432038834951,5.15533980582524,137,2384.53
"{SINGLE HEART ZINC T-LIGHT HOLDER} => {HANGING HEART ZINC T-LIGHT HOLDER}","HANGING HEART ZINC T-LIGHT HOLDER",0.01532,0.553,16.77,226,1.24475953565506,15.1194029850746,125,2352.09
"{VINTAGE HEADS AND TAILS CARD GAME} => {VINTAGE SNAP CARDS}","VINTAGE SNAP CARDS",0.01872,0.563,11.14,265,1.0180303030303,15.4101731601732,149,2340.57
"{FELTCRAFT PRINCESS LOLA DOLL} => {FELTCRAFT PRINCESS OLIVIA DOLL}","FELTCRAFT PRINCESS OLIVIA DOLL",0.01034,0.458,28.84,224,4.23927586206897,5.37931034482759,103,2339.55
"{PLASTERS IN TIN WOODLAND ANIMALS} => {PLASTERS IN TIN SKULLS}","PLASTERS IN TIN SKULLS",0.01275,0.331,10.8,471,1.98091071428571,7.5375,156,2327.78
"{60 TEATIME FAIRY CAKE CASES} => {PACK OF 60 DINOSAUR CAKE CASES}","PACK OF 60 DINOSAUR CAKE CASES",0.01423,0.314,9.56,568,0.628383333333333,20.39,178,2285.18
"{BOX OF 6 MINI VINTAGE CRACKERS} => {BOX OF 6 MINI 50'S CRACKERS}","BOX OF 6 MINI 50'S CRACKERS",0.01023,0.497,22.61,189,2.65477611940299,9.14925373134328,94,2281.56
"{SET OF 3 BUTTERFLY COOKIE CUTTERS} => {SET OF 3 HEART COOKIE CUTTERS}","SET OF 3 HEART COOKIE CUTTERS",0.01702,0.452,12.08,377,1.63245614035088,8.09356725146199,170,2251.44
"{RED STRIPE CERAMIC DRAWER KNOB} => {RED SPOT CERAMIC DRAWER KNOB}","RED SPOT CERAMIC DRAWER KNOB",0.01275,0.533,26.4,204,1.72991869918699,11.9241192411924,109,2242.9
"{60 CAKE CASES VINTAGE CHRISTMAS} => {SET OF 20 VINTAGE CHRISTMAS NAPKINS}","SET OF 20 VINTAGE CHRISTMAS NAPKINS",0.01478,0.436,13.07,349,0.994131147540984,14.6426229508197,152,2215
"{RED STRIPE CERAMIC DRAWER KNOB} => {WHITE SPOT RED CERAMIC DRAWER KNOB}","WHITE SPOT RED CERAMIC DRAWER KNOB",0.01275,0.533,23.88,204,1.68622549019608,12.0588235294118,109,2210.95
"{PINK BLUE FELT CRAFT TRINKET BOX} => {PINK CREAM FELT CRAFT TRINKET BOX}","PINK CREAM FELT CRAFT TRINKET BOX",0.01478,0.517,15.34,252,1.42626623376623,11.8847402597403,130,2208.42
"{RED STRIPE CERAMIC DRAWER KNOB} => {WHITE SPOT BLUE CERAMIC DRAWER KNOB}","WHITE SPOT BLUE CERAMIC DRAWER KNOB",0.01062,0.444,22.29,243,1.6843956043956,11.9395604395604,108,2169.81
"{FELTCRAFT PRINCESS CHARLOTTE DOLL} => {FELTCRAFT PRINCESS LOLA DOLL}","FELTCRAFT PRINCESS LOLA DOLL",0.01396,0.568,25.13,194,4.06360774818402,4.82324455205811,110,2159.74
"{RED STRIPE CERAMIC DRAWER KNOB} => {BLUE SPOT CERAMIC DRAWER KNOB}","BLUE SPOT CERAMIC DRAWER KNOB",0.01138,0.476,23.26,229,1.71072192513369,11.5668449197861,109,2156.93
"{BLUE STRIPE CERAMIC DRAWER KNOB} => {RED STRIPE CERAMIC DRAWER KNOB}","RED STRIPE CERAMIC DRAWER KNOB",0.01368,0.588,24.6,175,1.66965675057208,12.5263157894737,103,2152.12
"{CHRISTMAS CRAFT LITTLE FRIENDS} => {CHRISTMAS CRAFT TREE TOP ANGEL}","CHRISTMAS CRAFT TREE TOP ANGEL",0.0151,0.508,20.32,267,2.60984682713348,6.07439824945295,136,2150.27
"{FELTCRAFT PRINCESS LOLA DOLL} => {FELTCRAFT PRINCESS CHARLOTTE DOLL}","FELTCRAFT PRINCESS CHARLOTTE DOLL",0.01396,0.617,25.13,158,4.12378619153675,5.23162583518931,97,2103.17
"{CHRISTMAS CRAFT TREE TOP ANGEL} => {CHRISTMAS CRAFT LITTLE FRIENDS}","CHRISTMAS CRAFT LITTLE FRIENDS",0.0151,0.604,20.32,181,2.58911602209945,7.41804788213628,109,2099.7
"{SET OF 60 PANTRY DESIGN CAKE CASES} => {SET OF 60 I LOVE LONDON CAKE CASES}","SET OF 60 I LOVE LONDON CAKE CASES",0.01138,0.331,14.87,420,0.747788697788698,20.1719901719902,139,2097.03
"{RED STRIPE CERAMIC DRAWER KNOB} => {BLUE STRIPE CERAMIC DRAWER KNOB}","BLUE STRIPE CERAMIC DRAWER KNOB",0.01368,0.572,24.6,187,1.59515294117647,12.2376470588235,107,2088.04
"{SET OF 12 FAIRY CAKE BAKING CASES} => {SET OF 12 MINI LOAF BAKING CASES}","SET OF 12 MINI LOAF BAKING CASES",0.01675,0.556,22.9,244,1.11556306306306,13.7927927927928,136,2087.43
"{CHILDRENS APRON SPACEBOY DESIGN} => {PINK FAIRY CAKE CHILDRENS APRON}","PINK FAIRY CAKE CHILDRENS APRON",0.01116,0.371,13.72,346,2.47757085020243,6.46558704453441,128,2056.29
"{VINTAGE CREAM DOG FOOD CONTAINER} => {VINTAGE CREAM CAT FOOD CONTAINER}","VINTAGE CREAM CAT FOOD CONTAINER",0.01034,0.455,26.42,226,7.85612698412698,2.53968253968254,103,2051.67
"{CHARLOTTE BAG APPLES DESIGN} => {CHARLOTTE BAG VINTAGE ALPHABET}","CHARLOTTE BAG VINTAGE ALPHABET",0.01335,0.419,16.38,339,1.14758029978587,12.5160599571734,142,2040.16
"{CHRISTMAS CRAFT LITTLE FRIENDS} => {CHRISTMAS CRAFT WHITE FAIRY}","CHRISTMAS CRAFT WHITE FAIRY",0.0133,0.448,21.69,300,1.75763925729443,8.54641909814324,134,2018.89
"{CHILDRENS CUTLERY SPACEBOY} => {CHILDRENS CUTLERY DOLLY GIRL}","CHILDRENS CUTLERY DOLLY GIRL",0.01248,0.62,37.99,140,4.2696644295302,5.44295302013423,87,2017.2
"{VINTAGE CREAM CAT FOOD CONTAINER} => {VINTAGE CREAM DOG FOOD CONTAINER}","VINTAGE CREAM DOG FOOD CONTAINER",0.01034,0.6,26.42,126,10.8459277108434,2.40722891566265,76,1973.81
"{PINK FAIRY CAKE CHILDRENS APRON} => {CHILDRENS APRON SPACEBOY DESIGN}","CHILDRENS APRON SPACEBOY DESIGN",0.01116,0.413,13.72,290,2.42805454545455,6.77818181818182,120,1971.15
"{SET/10 PINK POLKADOT PARTY CANDLES} => {SET/10 BLUE POLKADOT PARTY CANDLES}","SET/10 BLUE POLKADOT PARTY CANDLES",0.01012,0.538,41.12,159,1.29887029288703,16.7405857740586,86,1860.01
"{SET OF 12 FAIRY CAKE BAKING CASES} => {SET OF 6 SNACK LOAF BAKING CASES}","SET OF 6 SNACK LOAF BAKING CASES",0.01385,0.46,23.74,297,1.09271186440678,12.3276836158192,137,1840.35
"{LARGE WHITE HEART OF WICKER} => {SMALL WHITE HEART OF WICKER}","SMALL WHITE HEART OF WICKER",0.01631,0.531,15.43,263,1.75034976152623,7.42130365659777,140,1814.08
"{PACK OF 72 SKULL CAKE CASES} => {PACK OF 60 SPACEBOY CAKE CASES}","PACK OF 60 SPACEBOY CAKE CASES",0.01138,0.315,11.06,453,0.770326923076923,16.1211538461538,143,1772.07
"{SUKI  SHOULDER BAG} => {SKULL SHOULDER BAG}","SKULL SHOULDER BAG",0.01396,0.481,21.44,275,2.13678048780488,5.86829268292683,132,1658.63
"{SET OF 60 PANTRY DESIGN CAKE CASES} => {SET OF 60 VINTAGE LEAF CAKE CASES}","SET OF 60 VINTAGE LEAF CAKE CASES",0.01242,0.361,17.34,401,0.697244094488189,16.0183727034121,145,1616.79
"{SET/6 RED SPOTTY PAPER PLATES} => {SET/20 RED RETROSPOT PAPER NAPKINS}","SET/20 RED RETROSPOT PAPER NAPKINS",0.02025,0.702,13.05,157,1.09822990844354,13.2665310274669,110,1605.79
"{SET OF 12 MINI LOAF BAKING CASES} => {SET OF 12 FAIRY CAKE BAKING CASES}","SET OF 12 FAIRY CAKE BAKING CASES",0.01675,0.689,22.9,138,1.06689090909091,15.3254545454545,95,1554.65
"{STRAWBERRY SHOPPER BAG} => {RED RETROSPOT SHOPPER BAG}","RED RETROSPOT SHOPPER BAG",0.01116,0.495,15.74,208,1.78113043478261,8.28521739130435,103,1519.39
"{RED RETROSPOT SHOPPER BAG} => {STRAWBERRY SHOPPER BAG}","STRAWBERRY SHOPPER BAG",0.01116,0.355,15.74,371,1.67303398058252,6.88349514563107,132,1516.76
"{SMALL HEART MEASURING SPOONS} => {LARGE HEART MEASURING SPOONS}","LARGE HEART MEASURING SPOONS",0.01193,0.462,22.63,254,2.3658981233244,5.25469168900804,117,1458.88
"{SKULL SHOULDER BAG} => {SUKI  SHOULDER BAG}","SUKI  SHOULDER BAG",0.01396,0.622,21.44,155,2.33820754716981,6.4,96,1442.73
"{PACK OF 60 SPACEBOY CAKE CASES} => {60 CAKE CASES DOLLY GIRL DESIGN}","60 CAKE CASES DOLLY GIRL DESIGN",0.01056,0.371,15.56,327,0.676605504587156,17.1284403669725,121,1405.97
"{SCANDINAVIAN PAISLEY PICNIC BAG} => {PINK VINTAGE PAISLEY PICNIC BAG}","PINK VINTAGE PAISLEY PICNIC BAG",0.01532,0.629,28.11,165,2.07699266503667,6.4841075794621,104,1397.72
"{CHILDRENS CUTLERY DOLLY GIRL} => {CHILDRENS CUTLERY SPACEBOY}","CHILDRENS CUTLERY SPACEBOY",0.01248,0.765,37.99,70,4.46646739130435,5.69836956521739,54,1362.93
"{BLUE POLKADOT BOWL} => {PINK POLKADOT BOWL}","PINK POLKADOT BOWL",0.01138,0.646,35.45,114,1.64498498498498,10.993993993994,74,1331.85
"{ROLL WRAP 50'S CHRISTMAS} => {ROLL WRAP VINTAGE CHRISTMAS}","ROLL WRAP VINTAGE CHRISTMAS",0.01045,0.54,29.26,163,1.54786350148368,9.49554896142433,88,1293.7
"{SET OF 60 I LOVE LONDON CAKE CASES} => {SET OF 60 PANTRY DESIGN CAKE CASES}","SET OF 60 PANTRY DESIGN CAKE CASES",0.01138,0.511,14.87,199,0.686926751592357,18.375796178344,102,1283.6
"{ROLL WRAP VINTAGE CHRISTMAS} => {ROLL WRAP 50'S CHRISTMAS}","ROLL WRAP 50'S CHRISTMAS",0.01045,0.567,29.26,146,1.51324858757062,9.95762711864407,83,1247.39
"{PINK POLKADOT BOWL} => {BLUE POLKADOT BOWL}","BLUE POLKADOT BOWL",0.01138,0.625,35.45,125,1.58906832298137,9.66149068322981,78,1199.44
"{RED RETROSPOT CUP} => {BLUE POLKADOT CUP}","BLUE POLKADOT CUP",0.01056,0.499,28.04,194,1.11483076923077,10.9569230769231,97,1182.5
"{TRAVEL CARD WALLET VINTAGE TICKET} => {TRAVEL CARD WALLET KEEP CALM}","TRAVEL CARD WALLET KEEP CALM",0.0116,0.52,17.78,196,0.497116104868914,23.1217228464419,102,1171.49
"{POPPY'S PLAYHOUSE KITCHEN} => {POPPY'S PLAYHOUSE LIVINGROOM}","POPPY'S PLAYHOUSE LIVINGROOM",0.01434,0.601,33.48,174,2.51646341463415,4.40548780487805,105,1159.33
"{BATHROOM METAL SIGN} => {TOILET METAL SIGN}","TOILET METAL SIGN",0.01603,0.435,19.64,380,0.729234567901235,9.58024691358025,165,1154.83
"{POPPY'S PLAYHOUSE KITCHEN} => {POPPY'S PLAYHOUSE BATHROOM}","POPPY'S PLAYHOUSE BATHROOM",0.01051,0.44,35.45,244,2.50251101321586,4.17180616740088,107,1120.84
"{PINK VINTAGE PAISLEY PICNIC BAG} => {SCANDINAVIAN PAISLEY PICNIC BAG}","SCANDINAVIAN PAISLEY PICNIC BAG",0.01532,0.685,28.11,129,2.07458426966292,6.06966292134831,88,1112.69
"{POPPY'S PLAYHOUSE KITCHEN} => {POPPY'S PLAYHOUSE BEDROOM}","POPPY'S PLAYHOUSE BEDROOM",0.01713,0.718,31.01,123,2.54841607565012,4.77304964539007,88,1074.23
"{WOODEN HEART CHRISTMAS SCANDINAVIAN} => {WOODEN TREE CHRISTMAS SCANDINAVIAN}","WOODEN TREE CHRISTMAS SCANDINAVIAN",0.01363,0.463,25.02,289,0.523757396449704,15.008875739645,134,1051.86
"{SET OF 3 WOODEN HEART DECORATIONS} => {SET OF 3 WOODEN SLEIGH DECORATIONS}","SET OF 3 WOODEN SLEIGH DECORATIONS",0.01034,0.425,25.96,256,1.49642140468227,6.44816053511706,109,1049.83
"{SET OF 3 WOODEN HEART DECORATIONS} => {SET OF 3 WOODEN STOCKING DECORATION}","SET OF 3 WOODEN STOCKING DECORATION",0.01193,0.49,28.06,227,1.45376175548589,6.32915360501567,111,1023.44
"{WOODEN HEART CHRISTMAS SCANDINAVIAN} => {WOODEN STAR CHRISTMAS SCANDINAVIAN}","WOODEN STAR CHRISTMAS SCANDINAVIAN",0.02123,0.721,25.79,150,0.476399217221135,19.4892367906067,108,1004.14
"{VINTAGE PAISLEY STATIONERY SET} => {FLORAL FOLK STATIONERY SET}","FLORAL FOLK STATIONERY SET",0.0122,0.511,21.99,213,2.02847058823529,4.54117647058824,109,1002.62
"{POPPY'S PLAYHOUSE BEDROOM} => {POPPY'S PLAYHOUSE KITCHEN}","POPPY'S PLAYHOUSE KITCHEN",0.01713,0.74,31.01,110,2.48428899082569,4.83256880733945,81,977.25
"{VINTAGE PAISLEY STATIONERY SET} => {MODERN FLORAL STATIONERY SET}","MODERN FLORAL STATIONERY SET",0.0104,0.436,21.76,246,2.00153005464481,4.55191256830601,107,977.19
"{SET OF 3 WOODEN HEART DECORATIONS} => {SET OF 3 WOODEN TREE DECORATIONS}","SET OF 3 WOODEN TREE DECORATIONS",0.01155,0.474,29.57,234,1.48494880546075,5.93174061433447,111,976.98
"{FLORAL FOLK STATIONERY SET} => {VINTAGE PAISLEY STATIONERY SET}","VINTAGE PAISLEY STATIONERY SET",0.0122,0.525,21.99,202,2.07669724770642,4.33256880733945,106,954.18
"{WOODEN STAR CHRISTMAS SCANDINAVIAN} => {WOODEN HEART CHRISTMAS SCANDINAVIAN}","WOODEN HEART CHRISTMAS SCANDINAVIAN",0.02123,0.759,25.79,123,0.503122676579926,19.4275092936803,93,912.51
"{SET/10 BLUE POLKADOT PARTY CANDLES} => {SET/10 PINK POLKADOT PARTY CANDLES}","SET/10 PINK POLKADOT PARTY CANDLES",0.01012,0.774,41.12,54,1.37514534883721,15.4476744186047,42,887.86
"{JAM JAR WITH PINK LID} => {JAM JAR WITH GREEN LID}","JAM JAR WITH GREEN LID",0.01248,0.671,39.91,112,1.08436482084691,10.6677524429967,75,869.34
"{BLUE POLKADOT CUP} => {RED RETROSPOT CUP}","RED RETROSPOT CUP",0.01056,0.594,28.04,132,1.06739018087855,10.2377260981912,78,856.82
"{SET OF 3 WOODEN SLEIGH DECORATIONS} => {SET OF 3 WOODEN HEART DECORATIONS}","SET OF 3 WOODEN HEART DECORATIONS",0.01034,0.632,25.96,110,1.43,8.45842696629214,70,840.88
"{BLUE POLKADOT CUP} => {PINK  POLKADOT CUP}","PINK  POLKADOT CUP",0.01138,0.64,38.09,117,1.11817589576547,9.80130293159609,75,820.65
"{TRAVEL CARD WALLET KEEP CALM} => {TRAVEL CARD WALLET VINTAGE TICKET}","TRAVEL CARD WALLET VINTAGE TICKET",0.0116,0.397,17.78,322,0.530514705882353,11.7279411764706,128,795.36
"{KEY FOB , SHED} => {GARAGE KEY FOB}","GARAGE KEY FOB",0.01095,0.538,35.34,172,0.882877697841727,9.60431654676259,93,784.65
"{BATHROOM METAL SIGN} => {KITCHEN METAL SIGN}","KITCHEN METAL SIGN",0.01204,0.327,19.65,453,0.754539473684211,6.59539473684211,148,737.17
"{JAM JAR WITH GREEN LID} => {JAM JAR WITH PINK LID}","JAM JAR WITH PINK LID",0.01248,0.743,39.91,79,1.05941176470588,11.4323529411765,59,710.91
"{TOILET METAL SIGN} => {BATHROOM METAL SIGN}","BATHROOM METAL SIGN",0.01603,0.723,19.64,112,0.929019886363636,8.96448863636364,81,674.38
"{LARGE HEART MEASURING SPOONS} => {SMALL HEART MEASURING SPOONS}","SMALL HEART MEASURING SPOONS",0.01193,0.584,22.63,155,1.22851694915254,5.96610169491525,91,663.46
"{SMALL DOLLY MIX DESIGN ORANGE BOWL} => {SMALL MARSHMALLOWS PINK BOWL}","SMALL MARSHMALLOWS PINK BOWL",0.0191,0.662,27.07,178,0.68489932885906,8.14093959731544,118,657.02
"{SMALL DOLLY MIX DESIGN ORANGE BOWL} => {SMALL CHOCOLATES PINK BOWL}","SMALL CHOCOLATES PINK BOWL",0.01116,0.387,28.75,323,0.635528455284553,7.48780487804878,125,594.84
"{KEY FOB , BACK DOOR} => {KEY FOB , SHED}","KEY FOB , SHED",0.01144,0.681,33.44,98,0.953037634408602,8.67204301075269,67,551.58
"{KEY FOB , SHED} => {KEY FOB , BACK DOOR}","KEY FOB , BACK DOOR",0.01144,0.562,33.44,163,0.899771986970684,5.86319218241042,92,483.27
"{SMALL MARSHMALLOWS PINK BOWL} => {SMALL DOLLY MIX DESIGN ORANGE BOWL}","SMALL DOLLY MIX DESIGN ORANGE BOWL",0.0191,0.781,27.07,98,0.635161290322581,9.46299810246679,77,460.03
"{HERB MARKER MINT} => {HERB MARKER BASIL}","HERB MARKER BASIL",0.01138,0.867,65.71,32,0.862946058091286,14.1203319502075,28,338.06
"{HERB MARKER ROSEMARY} => {HERB MARKER CHIVES}","HERB MARKER CHIVES",0.01034,0.787,68.85,51,0.844162679425837,8.20574162679426,40,278.03
"{HERB MARKER MINT} => {HERB MARKER THYME}","HERB MARKER THYME",0.01127,0.858,66.46,34,0.855296610169492,7.95338983050847,29,198.44
"{HERB MARKER BASIL} => {HERB MARKER MINT}","HERB MARKER MINT",0.01138,0.863,65.71,33,0.843708333333333,7.27916666666667,28,174.9
"{HERB MARKER BASIL} => {HERB MARKER PARSLEY}","HERB MARKER PARSLEY",0.0116,0.88,67.54,29,0.853151260504202,7.82352941176471,26,170.34
"{HERB MARKER MINT} => {HERB MARKER ROSEMARY}","HERB MARKER ROSEMARY",0.0116,0.883,67.25,28,0.852,8.05416666666667,25,169.66
